,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,Supply-Demand Ratio,Number_of_Past_Rides_Gaussian
207,2,0,1.3641709773909805,-1.4862637637183858,1,1,0.9457118644052679,1.5314094776604856,0.5576796760090812,1.2758170414017853
208,0,2,-1.5369407111234517,1.2918504059646516,2,1,0.5224503946378671,0.968685536567423,1.3341156847904858,-1.639976270133218
209,0,2,-1.4004178081345373,-1.16457848611127,0,0,0.2634650085975521,-0.22387655439797968,0.1773991383000511,-1.3257389383228575
210,0,1,0.37437993072135073,0.7182131188859077,3,0,-0.8988095788075925,-0.8324561355704667,-0.4172503211263438,0.2690661378543142
211,1,2,0.5791642852047224,0.029629061074752286,2,1,1.3594580694624596,1.930122950788995,1.2203066251086059,0.4307272992954577
212,2,1,-1.6734636141123662,-0.45253787926183997,0,1,1.1972044143844693,1.6361550714034523,-1.3605170965669182,-2.166106752892329
213,1,0,-0.5471496644538218,-1.4173244870107506,2,0,1.6413193329114155,1.2775776201761153,0.9933941542230958,-0.40310812065628554
214,0,2,1.2276480744020661,-1.4632835869414142,0,1,-0.6561865344978548,-0.18349977411209614,0.8469650176893423,1.0299567622253682
215,0,1,-1.4686792596289946,-1.3713670415578387,1,1,-0.04939442237778159,0.076338852963069,0.8050686584744245,-1.4705452438880622
216,2,2,1.330040251643752,-1.5322253839390196,3,0,-1.4221671404423883,-1.7145210792693457,-1.9990883016374328,1.22064034884735
217,1,0,1.2959095258965234,-0.9578213350410159,2,0,1.4294943507741884,0.46891641337336215,1.5618409942866889,1.1442372651002075
218,0,2,-0.888456921926108,-1.6471369490014813,3,0,0.34900341421161757,-0.33585910041203676,-1.874063993584674,-0.6985257103450601
219,2,2,-0.9567183734205653,0.7182131188859077,0,0,-0.9540211270822554,-1.2033444186122024,-0.19448331061087523,-0.7647096737863871
220,1,2,0.1354648504907504,-1.095656025720103,2,0,0.2422104966442495,-0.12257547018314836,1.328712943755719,0.08873448029941519
221,0,0,0.4085106564685793,-1.6471369490014813,3,1,1.3129314824908975,1.814435300890435,-0.04043489726227189,0.2954151418352382
222,2,0,1.2959095258965234,-1.7390741148798285,1,0,-0.5038367674875563,-0.901056345543026,0.6547132475971034,1.1442372651002075
223,0,0,0.613295010951951,0.09849900617333626,1,1,-0.7126915966032317,-0.4316659642988281,-1.3177771393639688,0.4586790696940937
224,2,0,1.2959095258965234,-0.8659389396003024,3,0,1.3594580694624596,0.6720715598576423,-0.6611772022479488,1.1442372651002075
225,2,2,0.4767721079630366,0.6723152221159219,3,1,-1.7196943775137468,-1.6151594205906747,-1.5418401695426123,0.348755695517045
226,2,2,0.8180793654353228,1.7047754410808367,3,1,1.6176593095982537,1.7891468075355157,-0.11450500077115398,0.6352697098765966
227,0,0,0.9887329941714658,-1.3713670415578387,1,1,-1.3690120421804743,-1.1715560971456453,1.428790609793887,0.799082762135179
228,2,2,-0.27410385847599295,0.9247407234043399,2,0,-1.6502248674017883,-1.8751656492283522,0.9592893494623268,-0.1910520061461741
229,2,1,-1.6393328883651377,-0.03924357089332189,2,1,0.544342551399546,0.47268090158810133,1.0383877990880626,-1.876358561894595
230,0,2,-1.6734636141123662,0.6034663818545972,2,1,-1.2620670131908434,-1.2079190140633929,1.1795013405518324,-2.166106752892329
231,1,1,-0.8201954704316509,0.6952643028113913,2,1,-0.13049477685480257,0.30751041724027633,1.2240051372576193,-0.6198545735654938
232,2,2,0.3061184792268935,0.14441082759662058,3,0,-1.1542315330321582,-1.2156786895546634,-1.994992673657795,0.21690442598171078
233,1,0,1.2959095258965234,-1.5092443618371807,1,1,-0.6183324441026997,-0.6750957161810153,-1.106285361789525,1.1442372651002075
234,2,0,-1.4345485338817658,1.3606765183325606,2,0,-1.3512474247961992,-1.4125975534768997,1.2544147467209739,-1.3996566480498192
235,0,0,-1.7075943398595947,0.4657614134268052,0,0,1.5940297737233406,0.5744179045740324,0.2589272307713001,-5.199337582605575
236,1,2,-0.888456921926108,0.7641099612948175,1,0,-0.13049477685480257,-0.15021491629822575,-0.6550870595917045,-0.6985257103450601
237,1,2,-1.7075943398595947,1.3836180794292408,2,0,0.5224503946378671,0.23389554058701675,-0.2755151108484827,-5.199337582605575
238,1,2,-0.17171168123430713,-0.06220171817535455,3,1,0.8328934483874624,0.9625216945243135,-1.0418999106498337,-0.13971029888186198
239,1,2,-0.8543261961788794,-0.15403736013721192,0,0,0.566279951330817,0.8782989055366541,1.8425679046573176,-0.6665642591979041
240,0,0,0.20372630198520764,-0.5673603939420258,1,1,1.0594812863364553,0.7173217105495036,1.786930029596213,0.13971029888186212
241,0,1,0.20372630198520764,-0.590325902041778,3,1,-1.4398399939057853,-1.1657921553112855,0.900949388136466,0.13971029888186212
242,1,2,-1.3662870823873088,1.5212625022662545,2,0,0.012100906518986605,-0.01254146862395832,0.11120387267955312,-1.2758170414017849
243,1,2,1.0228637199186945,-1.1875534117161435,3,0,-0.3488028648862734,-0.07315940929209666,0.8469650176893423,0.8344270065319034
244,0,1,-1.4686792596289946,1.4524413453078584,3,1,0.2634650085975521,0.6640673604484242,0.9639368104878427,-1.4705452438880622
245,0,0,0.44264138221580795,-0.13107798895070646,2,1,0.32754205966505306,0.6400517542328298,-0.6210782203833899,0.3219708901819885
246,0,2,1.4665631546326665,1.3606765183325606,1,0,-0.06976427218110791,0.3318421652331013,-1.0020504849649365,1.4705452438880635
247,0,2,-0.9225876476733367,-1.1416039480450944,0,0,-1.6849991381894998,-1.9008195440379945,0.4614505427856546,-0.7339766603578396
248,1,1,-0.5471496644538218,1.4524413453078584,2,1,-0.4460328116214108,-0.5813658576110683,0.8497609398799197,-0.40310812065628554
249,0,0,1.3641709773909805,-0.016285726154706234,3,1,1.6650096408993078,0.7701033778804265,0.5145315288861111,1.2758170414017853
250,2,2,-0.9567183734205653,-1.1875534117161435,0,1,0.9683909890487682,0.41826593485155955,-1.9034570778114723,-0.7647096737863871
251,2,2,0.03307267324906457,0.8559005155676374,3,1,-1.3334593022546892,-1.0700046622041868,-0.8789109201677369,0.0
252,2,2,-1.3662870823873088,-1.394345558735511,3,1,1.4529045362609414,1.4705127965153293,0.48272871445208215,-1.2758170414017849
253,0,2,1.6713475091160381,0.09849900617333626,0,0,-0.15061662557607453,-0.347789039367057,-1.4147978708787756,2.1661067528923295
254,0,1,-0.888456921926108,-0.9348501883564805,1,1,0.9004680325185587,0.6854323761730635,-0.719493365135181,-0.6985257103450601
255,2,0,-1.5028099853762231,-0.47550171758880505,0,1,-0.6561865344978548,-0.7848427666042112,-0.23648669740438513,-1.5497059007365892
256,0,2,-1.4686792596289946,1.5212625022662545,2,1,0.012100906518986605,0.38150559782777976,-0.10399312701385813,-1.4705452438880622
257,0,0,-1.161502727903937,-0.5673603939420258,2,1,1.2433929207891457,1.3390275418868958,1.4786129184735908,-0.9474012715571217
258,2,0,-1.4345485338817658,-0.06220171817535455,2,1,-0.25037099939044566,0.4355193497295951,-0.9350911299917803,-1.3996566480498192
259,0,0,-0.5130189387065933,1.4524413453078584,0,1,-0.5993485406563922,-0.0007061376804588042,0.45660603590298865,-0.3487556955170447
260,1,1,-1.0249798249150226,-1.5322253839390196,2,0,-0.7688777476219804,-0.5302976847906062,0.43573251999120616,-0.8344270065319033
261,2,1,-1.6393328883651377,1.26890788933231,2,0,0.8779040012814892,0.8046347672476011,0.7087142235945713,-1.876358561894595
262,2,1,-1.1956334536511657,1.5671421126994212,0,0,1.336178187985614,1.078650109662828,1.5010332617857445,-1.008673357646798
263,1,1,-0.3764960357176788,-0.4066111881959753,0,0,-0.3292161995511527,-0.06893000336633857,-0.6895196736144571,-0.2690661378543141
264,1,2,0.27198775347966486,0.8788475077683038,2,1,-0.6750578319944132,-0.46176276912905545,0.7442691593475469,0.19105200614617424
265,2,1,1.6713475091160381,1.0165241065512212,1,1,1.712480314443035,1.6146481620603108,-0.16495257102563762,2.1661067528923295
266,2,1,-1.2638949051456227,0.396905226067572,0,0,-1.3156474405154548,-1.5992239795123733,1.6698244365502815,-1.0968035620935135
267,1,0,-0.44475748721213604,-1.2564805362312286,1,1,1.5233261637727122,1.2984600099779928,-0.20725886678765967,-0.3219708901819884
268,0,1,-0.20584240698153575,-1.0726826371189795,3,1,-0.5993485406563922,-0.3008394162719239,-0.5122184505034646,-0.15250597424624424
269,2,0,0.8180793654353228,-0.6362579368365366,1,1,-1.3334593022546892,-1.0886648772819525,-1.451362358414185,0.6352697098765966
270,1,1,-0.888456921926108,-1.2105287270935647,0,0,0.5006039720240442,0.43102843605850816,-1.4693875340843667,-0.6985257103450601
271,1,1,-1.0249798249150226,-1.6931046391895759,3,1,1.336178187985614,0.9892471743027398,-1.097052400984591,-0.8344270065319033
272,1,0,-1.2638949051456227,-1.555206832698392,0,1,-0.028959871819288753,-0.03685731803933936,-0.4444139316301906,-1.0968035620935135
273,2,2,0.23785702773243628,-1.2105287270935647,2,1,0.6544725540983145,0.5866054776299844,-1.4244774042294177,0.16532666916589714
274,0,0,0.3061184792268935,1.062414289196676,0,1,1.6887300337309696,1.1096351657111976,-1.170941561777672,0.21690442598171078
275,1,0,0.9887329941714658,-1.5092443618371807,3,1,1.1281828008071049,1.4930658797427452,-1.006738356173119,0.799082762135179
276,2,1,-1.0249798249150226,-1.601171021057884,3,1,0.6766291907188404,0.8071603238388826,-0.20301723678623987,-0.8344270065319033
277,0,0,0.9546022684242372,0.396905226067572,0,1,0.1998623276510765,0.18984992037697682,1.5640974468361428,0.7647096737863871
278,1,2,0.03307267324906457,-0.3836483322837116,0,1,0.5882621148609989,0.13924801414578922,-0.95835090625037,0.0
279,1,2,-1.0591105506622511,1.4065594037399918,2,0,0.9004680325185587,1.1531682353239359,-1.0418999106498337,-0.8524950342746939
280,0,2,1.0911251714131516,-1.0726826371189795,0,0,1.5940297737233406,1.132676020587547,0.915994922309294,0.9084578685373853
281,1,1,-1.6734636141123662,-1.670120572375636,3,1,0.6766291907188404,1.4254767939228798,-0.48375858176444325,-2.166106752892329
282,1,2,-1.0591105506622511,0.14441082759662058,3,0,1.6413193329114155,1.8729236965549294,0.35413023981248287,-0.8524950342746939
283,2,1,0.4767721079630366,0.19032148068675386,2,1,0.566279951330817,0.9805621109236146,-0.3833143838346571,0.348755695517045
284,2,2,-0.9908490991677938,1.429500492092292,3,1,-0.30958062322146895,0.2955240734960404,1.2928668292819063,-0.7990827621351786
285,2,2,1.2276480744020661,-0.314761704307215,2,1,-1.5804337336877579,-1.5433292574324389,1.3471275012171142,1.0299567622253682
286,2,1,0.23785702773243628,-0.47550171758880505,0,1,-1.1361683784624454,-0.9649381292685751,1.8207131884118464,0.16532666916589714
287,1,1,0.37437993072135073,-1.4173244870107506,3,0,0.6323588690677309,0.6738141576248168,1.1881757060924198,0.2690661378543142
288,1,2,0.7839486396880941,1.2459651316882085,2,0,0.4570503527592482,0.24816545814473953,-0.9153026494641567,0.6045853465832371
289,2,0,-1.4345485338817658,-0.10811892582482903,0,0,0.28477221559441573,0.011064623536281225,1.1148920110852916,-1.3996566480498192
290,1,1,-0.1034502297398499,0.488712923552811,2,0,-0.7126915966032317,-0.7547562896484156,-1.1816661976105145,-0.09297184856107502
291,1,2,0.4767721079630366,1.0165241065512212,1,0,1.013862013536184,1.5139665693395548,0.09747011354735112,0.348755695517045
292,1,2,0.37437993072135073,0.2821393217589615,3,1,-0.2305301766476395,0.2561355103717879,0.8892261896598633,0.2690661378543142
293,1,1,-1.0591105506622511,1.5212625022662545,0,0,1.476346716541156,1.7094849543059196,0.35413023981248287,-0.8524950342746939
294,2,1,-0.1034502297398499,-1.1186297953091835,2,0,-0.6372782544043448,-1.0598961935748656,1.7314213858103646,-0.09297184856107502
295,0,2,-0.23997313272876436,1.26890788933231,3,0,-1.4751187205458107,-1.6888379264014721,-1.8859292370980618,-0.16532666916589686
296,1,2,1.3983017031382092,0.8100057575085444,1,1,0.5224503946378671,0.1614278360848295,-0.17524225897957244,1.3351777361189376
297,1,2,1.1935173486548376,0.4657614134268052,0,1,-1.2441577646976822,-1.1115169169371832,-0.16001073895084622,0.9878373274485256
298,0,2,-0.4788882129593647,-1.5322253839390196,0,1,1.4294943507741884,1.1348657522827068,1.3582380540068504,-0.3353332195143981
299,0,2,0.23785702773243628,1.2918504059646516,3,0,1.7362602888766978,1.0233813609339517,-1.5269029326930714,0.16532666916589714
300,2,1,0.7839486396880941,-0.5443952231132015,3,1,0.28477221559441573,-0.053074498916021826,1.648954303852713,0.6045853465832371
301,1,1,0.1013341247435218,-1.3483889329939254,2,0,0.15773345340606612,0.28199003020358826,1.627470836129854,0.0379883512302825
302,0,2,-1.2638949051456227,-0.4295743699956814,0,1,-0.824757945144147,-0.8988062350693601,-0.719493365135181,-1.0968035620935135
303,0,1,-0.7178032931899649,0.5346151220379755,3,0,-0.4653437924263389,-0.23346858651564417,0.0647493097611295,-0.5302197258242277
304,1,2,-1.5369407111234517,-0.5214303878807205,3,1,-0.6183324441026997,-0.0003390717783807417,-1.8416563850313126,-1.639976270133218
305,2,1,0.5109028337102652,0.0755426541593924,0,1,0.07415835273007325,0.1358719097438323,-0.8789109201677369,0.3757931145253799
306,0,0,-1.0932412764094797,0.23623097545908753,1,0,-0.3488028648862734,-0.07215474271727694,-0.21988363035464112,-0.8708457453650698
307,0,1,0.8180793654353228,1.1312476978572321,0,1,1.1972044143844693,1.8092367019845141,-1.02970048582349,0.6352697098765966
308,2,1,-1.33215635664008,1.3836180794292408,0,0,0.6544725540983145,-0.10053699229278697,0.25475995318912353,-1.2206403488473496
309,0,0,-1.2980256308928515,1.2230221321690387,2,1,1.4061163889018626,1.1941173076700513,-1.2059544986322495,-1.1453981796913266
310,2,2,-1.33215635664008,-1.394345558735511,2,0,1.570430931049724,0.6354184698343714,0.4758343978697825,-1.2206403488473496
311,2,1,-0.7519340189371936,0.9935786394021413,3,1,0.6766291907188404,1.1057183194855265,0.082090217744452,-0.5448472393466709
312,1,2,-0.6836725674427364,1.314792682442402,0,0,0.8104476437275803,1.211419113058416,-1.4223435123878425,-0.5157047936930385
313,0,2,0.88634081692978,0.30509306726296875,1,0,0.15773345340606612,0.04175881964904859,1.766663127726932,0.6985257103450605
314,1,1,-0.17171168123430713,-0.33772359188093626,3,0,1.5940297737233406,1.7024438012517993,0.03919876753782238,-0.13971029888186198
315,1,1,0.8180793654353228,0.6034663818545972,2,1,-0.8988095788075925,-0.8891941466183122,-0.9197261665160107,0.6352697098765966
316,2,0,-0.03518877824539266,0.4657614134268052,3,0,1.336178187985614,1.5907539402214574,-0.2446914184597747,-0.037988351230282213
317,1,2,1.5348246061271236,1.085359006543046,2,0,1.3129314824908975,0.4768872123907403,0.5853206059259511,1.5801086075626258
318,1,2,1.5689553318743523,-0.9807928502537969,0,1,0.5882621148609989,0.2678223240563361,1.0500508212666295,1.6399762701332197
319,2,2,-1.0249798249150226,-1.3024339319205527,1,1,-0.13049477685480257,0.4116054938013083,0.013412352764363885,-0.8344270065319033
320,0,2,1.5689553318743523,-1.1186297953091835,0,1,-0.8061644478142614,-0.6787739611291955,0.5576796760090812,1.6399762701332197
321,0,1,1.056994445665923,-0.4066111881959753,0,1,-1.0089635884613881,-0.9161502903556521,0.2850138240804999,0.8708457453650702
322,0,0,1.330040251643752,0.488712923552811,1,1,-1.0999618770392592,-0.8052435367068755,1.1412987432678412,1.22064034884735
323,1,2,0.8180793654353228,-1.7160891523693524,2,0,1.570430931049724,1.6751168488440744,-0.3833143838346571,0.6352697098765966
324,0,2,-1.2980256308928515,1.6588985759052608,2,1,-0.25037099939044566,0.3653198459766817,0.5706213570153168,-1.1453981796913266
325,2,2,-1.33215635664008,0.5346151220379755,0,1,-0.13049477685480257,0.5457108714713609,0.9979296580658614,-1.2206403488473496
326,2,0,-0.9908490991677938,-0.24587795390186765,2,1,1.2202814390096046,0.43552419624437344,0.7442691593475469,-0.7990827621351786
327,1,2,0.37437993072135073,0.09849900617333626,0,1,0.5006039720240442,0.41770953865673977,-1.1009159319915256,0.2690661378543142
328,1,0,-1.4345485338817658,-0.33772359188093626,3,1,1.1972044143844693,1.5212613198031277,-0.5242495341283431,-1.3996566480498192
329,1,1,1.0228637199186945,-1.4403038288977057,3,0,0.6766291907188404,-0.041970428785471615,-1.9319717459028836,0.8344270065319034
330,0,0,-0.5812803902010505,0.1673662995533362,0,0,1.6176593095982537,0.6601282084378137,1.761303647115234,-0.43072729929545744
331,1,2,-0.17171168123430713,-1.2564805362312286,2,1,-1.1902790988950984,-0.7904307153742337,-0.952544097521054,-0.13971029888186198
332,1,0,-0.7860647446844222,-1.670120572375636,1,1,0.07415835273007325,0.2661073729488831,1.047097918605198,-0.5744599931693578
333,2,0,1.2276480744020661,-1.0037647360146225,1,1,1.0823457431551142,0.5726407581373124,0.4864773332376705,1.0299567622253682
334,2,2,-0.5812803902010505,1.3836180794292408,0,0,-1.1180785917215095,-1.0434926361829515,-0.7708150075910525,-0.43072729929545744
335,1,0,-1.605202162617909,0.8559005155676374,2,1,-0.04939442237778159,-0.2935953198111407,1.279819765951495,-1.7460165226992128
336,0,2,1.1935173486548376,-1.0726826371189795,1,0,-0.008461198995025763,-0.3081933534788737,0.09747011354735112,0.9878373274485256
337,0,0,0.23785702773243628,0.029629061074752286,2,1,-0.6561865344978548,-0.7792840820593867,-0.9690087852128255,0.16532666916589714
338,2,2,0.7156871881936369,0.6952643028113913,1,1,-1.6328076708926873,-1.5231302227746917,1.0746128547590694,0.5448472393466712
339,1,2,0.16959557623797902,0.396905226067572,2,1,0.6102885734228797,1.3534175738440577,-0.6895196736144571,0.11418529432142852
340,2,2,1.6372167833688096,1.2459651316882085,2,0,-1.5804337336877579,-1.7602386516125574,-1.6354392910493316,2.049594266393992
341,0,0,-1.1273720021567084,-0.6362579368365366,0,0,-1.3867533841795654,-1.578993282005041,0.35413023981248287,-0.9234360304192528
342,2,2,0.9546022684242372,-1.026736994365516,2,1,-1.5103095223288951,-1.4882382875026747,-0.779361115924231,0.7647096737863871
343,0,0,1.5689553318743523,-1.394345558735511,3,1,1.336178187985614,1.007443728195592,-1.3792883395368736,1.6399762701332197
344,0,2,-0.6495418416955078,1.2918504059646516,3,0,-0.04939442237778159,-0.21536779156423844,-1.8023890163530194,-0.48699393885129033
345,0,2,-0.5812803902010505,1.6588985759052608,0,0,0.15773345340606612,-0.3871445165404272,-1.788354975733527,-0.43072729929545744
346,2,2,-1.605202162617909,0.3509997089528083,2,0,-0.11031301603645666,-0.6723010203096915,1.2344380964633543,-1.7460165226992128
347,2,2,-0.9225876476733367,0.41985756581626815,1,1,0.7210696150644341,0.42354432247016627,-0.1684687893889285,-0.7339766603578396
348,1,1,0.7839486396880941,-0.4295743699956814,0,1,0.6102885734228797,0.7386309907657468,0.6148217297536884,0.6045853465832371
349,2,1,1.1935173486548376,-0.10811892582482903,2,1,0.9457118644052679,0.586201300486793,-0.8120623016222501,0.9878373274485256
350,2,1,-1.161502727903937,0.21327637224337687,0,1,0.9683909890487682,1.2779144968746854,1.3299788016292942,-0.9474012715571217
351,2,1,-0.6495418416955078,-0.6592244669655907,2,1,-0.7501836447795257,-0.3728820037160326,1.0746128547590694,-0.48699393885129033
352,2,2,1.3641709773909805,-1.5092443618371807,1,1,1.036653274856216,1.741687580472903,1.1310254698346829,1.2758170414017853
353,1,0,1.6030860576215809,1.314792682442402,1,1,-0.7126915966032317,-0.5320521536718857,-0.7763195243854903,1.8763585618945953
354,0,1,-0.5471496644538218,0.8788475077683038,0,0,-0.04939442237778159,0.11406837001385318,1.3130830083060492,-0.40310812065628554
355,2,0,-1.1956334536511657,-1.5781887108236972,3,0,-0.7126915966032317,-0.535180036986324,0.7849272969197965,-1.008673357646798
356,1,2,0.88634081692978,1.6130208018312826,2,0,-0.3292161995511527,-0.14058249230117545,0.1773991383000511,0.6985257103450605
357,0,1,0.5450335594574938,0.7641099612948175,2,1,1.336178187985614,1.9565534267890996,-0.11450500077115398,0.40310812065628565
358,0,2,-0.7519340189371936,1.5442024230390383,3,0,0.8328934483874624,1.1417100298070677,-0.2689273296471644,-0.5448472393466709
359,2,1,0.5791642852047224,-1.095656025720103,0,1,-0.8618474021329646,-0.3142237941937864,-0.6895196736144571,0.4307272992954577
360,2,1,-0.6154111159482791,-0.26883888681610263,3,0,-0.5421623985942973,-0.5932254041730921,0.43200040581290255,-0.4586790696940935
361,0,0,-1.0932412764094797,0.37395260749827286,2,1,0.2422104966442495,0.5162236203066614,-0.665436774630347,-0.8708457453650698
362,1,0,1.2959095258965234,0.5575658126067704,1,1,0.9004680325185587,1.1085652849753995,-0.07874833324100425,1.1442372651002075
363,2,0,1.2959095258965234,-0.36068580069501976,0,0,0.07415835273007325,0.5743026388528157,1.7314213858103646,1.1442372651002075
364,1,1,-0.3082345842232216,-0.8429692472629002,2,0,1.4529045362609414,1.0690201265146866,-1.4478332755685077,-0.21690442598171064
365,1,2,-0.0010580524981640463,-0.9578213350410159,1,1,-1.297811601152471,-0.9691334842075688,-0.15670371993787638,-0.025322183413346164
366,2,1,0.4085106564685793,1.4065594037399918,3,0,1.4061163889018626,1.8624939207201185,1.132818849547057,0.2954151418352382
367,1,2,0.03307267324906457,-1.16457848611127,2,1,0.15773345340606612,0.2661170432211565,-0.9732266796544905,0.0
368,1,1,1.3983017031382092,0.30509306726296875,2,0,-1.045447113669177,-0.9859756798433812,1.1953052743105477,1.3351777361189376
369,2,1,1.4665631546326665,-0.7051585614033712,3,0,-0.25037099939044566,-0.027510534165888854,-1.2759457873912168,1.4705452438880635
370,2,1,-0.17171168123430713,-0.4295743699956814,2,1,-0.06976427218110791,0.29168771886155076,-0.5593175544921724,-0.13971029888186198
371,2,0,-1.3662870823873088,-0.08516016936152669,2,1,-0.6561865344978548,-0.2603292554230224,-0.00367809921312751,-1.2758170414017849
372,2,1,0.8180793654353228,-0.10811892582482903,2,1,1.266538594867181,1.3368040381805957,-0.599435350963161,0.6352697098765966
373,2,0,1.1935173486548376,-0.08516016936152669,3,0,0.6102885734228797,0.5793999287252839,0.46677583360591235,0.9878373274485256
374,0,1,-1.5369407111234517,0.21327637224337687,1,1,-0.04939442237778159,-0.24335488601511518,0.11753389528999293,-1.639976270133218
375,2,0,-0.7178032931899649,1.2230221321690387,1,1,-1.4751187205458107,-1.3303399644855625,-1.7620314999767852,-0.5302197258242277
376,0,1,-0.6836725674427364,0.41985756581626815,3,0,0.2634650085975521,0.36204832547413385,-0.5122184505034646,-0.5157047936930385
377,2,1,-1.0249798249150226,-0.26883888681610263,1,0,0.5224503946378671,-0.06464995585564702,0.35413023981248287,-0.8344270065319033
378,2,2,-0.6154111159482791,1.26890788933231,0,0,0.1998623276510765,0.5435180056601874,-1.2996425950660206,-0.4586790696940935
379,2,1,1.3641709773909805,0.09849900617333626,3,0,0.9230707673153401,1.438623286386053,0.31555175696568677,1.2758170414017853
380,0,0,-1.0932412764094797,-0.13107798895070646,2,1,-1.0272196028445046,-0.535672345195544,0.4614505427856546,-0.8708457453650698
381,0,2,-0.06931950399262128,0.9476869487745543,1,0,-0.7501836447795257,-0.5354576612595708,-1.676732778801081,-0.06334102325685856
382,1,0,0.7498179139408655,-1.5092443618371807,2,1,-0.028959871819288753,-0.32233065202738226,-0.00367809921312751,0.5744599931693581
383,1,2,0.5791642852047224,-0.13107798895070646,1,0,1.476346716541156,0.5210082122955431,0.6216492143424849,0.4307272992954577
384,0,1,-0.8543261961788794,0.8329532658097026,3,1,-1.0999618770392592,-0.9175454535871239,1.8591140275433677,-0.6665642591979041
385,0,2,-0.4788882129593647,-0.314761704307215,0,1,-1.6676219659153906,-1.5654894812541065,-1.6588530509815829,-0.3353332195143981
386,0,2,-0.1034502297398499,1.0165241065512212,0,0,0.855379021596271,0.9406967109783767,-0.261128469789986,-0.09297184856107502
387,2,0,-0.6495418416955078,1.314792682442402,2,1,-0.824757945144147,-0.38483327510728055,-1.7417060047472335,-0.48699393885129033
388,1,1,-1.7075943398595947,-0.7281261292522386,0,1,-1.1902790988950984,-1.218424859210014,-0.73740879405683,-5.199337582605575
389,2,1,-0.3082345842232216,-0.06220171817535455,1,0,0.6766291907188404,0.8826279922976391,0.08741766739160502,-0.21690442598171064
390,2,2,-0.6495418416955078,1.5900815720358137,0,0,0.012100906518986605,-0.25797538220017024,0.6021615820215491,-0.48699393885129033
391,2,1,0.4085106564685793,1.2918504059646516,0,0,1.3129314824908975,1.2013263791801776,1.2290456061576058,0.2954151418352382
392,1,2,0.4767721079630366,1.6359598028635904,3,1,1.0823457431551142,1.668496880380429,1.5725530863234891,0.348755695517045
393,1,1,-1.6734636141123662,-1.3483889329939254,2,1,-0.28989520981928424,0.1598694013352624,1.0486580887516757,-2.166106752892329
394,1,0,-0.5471496644538218,1.0165241065512212,3,0,0.05341163458657555,-0.16576022886792166,-0.17720992237947406,-0.40310812065628554
395,1,2,-1.6734636141123662,0.6952643028113913,0,0,0.39207590929278924,-0.3013791893909959,0.8252608208926037,-2.166106752892329
396,0,0,-0.1034502297398499,0.006671817389101769,2,0,-1.4398399939057853,-1.7265633020217248,1.3277370316845887,-0.09297184856107502
397,1,2,-0.9567183734205653,-0.7970309369453698,3,0,1.7362602888766978,1.9591674791371543,1.2497245847026144,-0.7647096737863871
398,0,2,0.4085106564685793,1.5212625022662545,0,0,-0.7875378634260205,-1.112984737880737,-0.2742374249674749,0.2954151418352382
399,0,0,0.44264138221580795,-0.016285726154706234,1,0,0.6323588690677309,-0.05620479270068053,0.1624784053635303,0.3219708901819885
400,1,0,-0.44475748721213604,-0.06220171817535455,2,1,-0.6183324441026997,0.006653287560641249,-1.2797080720644727,-0.3219708901819884
401,1,1,0.1013341247435218,0.7870579896706403,1,1,-1.226223538525867,-0.9136443402853819,-0.1893302544867192,0.0379883512302825
402,2,0,-0.03518877824539266,-0.08516016936152669,0,1,-1.4927250101753797,-1.3979438314349317,1.7408002939498404,-0.037988351230282213
403,2,1,-0.3764960357176788,0.5805162321847004,0,0,0.7433525737729975,1.1896505108866429,-1.31935919611966,-0.2690661378543141
404,2,2,0.8522100911825513,-0.33772359188093626,2,1,-0.4460328116214108,0.048585077818628544,0.5853206059259511,0.6665642591979043
405,2,2,1.2959095258965234,0.5346151220379755,3,0,-0.8988095788075925,-1.081117356124215,-0.9328355693037009,1.1442372651002075
406,1,0,0.4085106564685793,1.6588985759052608,2,0,0.5882621148609989,0.9002101142950851,0.07077017590857133,0.2954151418352382
407,0,0,-0.3423653099704502,-1.6471369490014813,3,0,-0.5421623985942973,-0.44618595378791703,-0.6895196736144571,-0.24290265588608934
408,0,0,-1.3662870823873088,-1.1186297953091835,2,0,-0.15061662557607453,-0.5837381158246873,-0.9253738734352394,-1.2758170414017849
409,2,0,0.1013341247435218,0.396905226067572,2,1,-0.09006998626249924,0.5926439792655114,-0.5215134566462906,0.0379883512302825
410,1,1,1.500693880379895,-0.9807928502537969,3,0,-1.4044716764101002,-1.3783213705744228,0.07879033812000133,1.5239337860472564
411,1,2,-1.0591105506622511,1.200078889905296,3,1,-1.5629343709683308,-1.4613130221227666,-1.4147978708787756,-0.8524950342746939
412,2,0,0.5791642852047224,0.5346151220379755,0,0,0.47880378636836834,0.31575858923190003,0.4347663499338242,0.4307272992954577
413,0,1,-0.4788882129593647,-1.2335044345032489,1,1,-1.4927250101753797,-1.320875547607224,-1.0611840564034232,-0.3353332195143981
414,2,0,-0.8201954704316509,-1.0497096273711026,2,0,-1.3690120421804743,-1.3309254727445174,1.6982543861008887,-0.6198545735654938
415,1,2,1.7054782348632667,-1.5092443618371807,3,1,1.5468629904090336,0.9461428098552191,-0.6815686481577996,5.19933758270342
